   1.0000000e+00   6.3201715e-01
   9.9901336e-01   5.5873271e-01
   9.9605735e-01   2.5880158e-01
   9.9114363e-01  -1.6927369e-02
   9.8429158e-01  -6.7427467e-03
   9.7552826e-01   1.5668222e-02
   9.6488824e-01   3.3345418e-02
   9.5241353e-01   1.6707808e-02
   9.3815334e-01  -3.2810052e-02
   9.2216396e-01  -7.5397592e-02
   9.0450850e-01  -1.1566763e-01
   8.8525662e-01  -1.6370956e-01
   8.6448431e-01  -2.1900981e-01
   8.4227355e-01  -2.8119478e-01
   8.1871199e-01  -3.4953189e-01
   7.9389263e-01  -4.2777424e-01
   7.6791340e-01  -5.0088643e-01
   7.4087684e-01  -5.8645013e-01
   7.1288965e-01  -6.8383052e-01
   6.8406228e-01  -7.7899712e-01
   6.5450850e-01  -8.7926201e-01
   6.2434494e-01  -9.6835327e-01
   5.9369066e-01  -1.0600008e+00
   5.6266662e-01  -1.1222345e+00
   5.3139526e-01  -1.1628438e+00
   5.0000000e-01  -1.2071966e+00
   4.6860474e-01  -1.2469467e+00
   4.3733338e-01  -1.2853240e+00
   4.0630934e-01  -1.3288196e+00
   3.7565506e-01  -1.3814847e+00
   3.4549150e-01  -1.4396985e+00
   3.1593772e-01  -1.4956494e+00
   2.8711035e-01  -1.5591118e+00
   2.5912316e-01  -1.6359582e+00
   2.3208660e-01  -1.7177229e+00
   2.0610737e-01  -1.8094520e+00
   1.8128801e-01  -1.9336092e+00
   1.5772645e-01  -2.0465326e+00
   1.3551569e-01  -2.1789133e+00
   1.1474338e-01  -2.3720500e+00
   9.5491503e-02  -2.5913126e+00
   7.7836037e-02  -2.8167056e+00
   6.1846660e-02  -3.1213144e+00
   4.7586474e-02  -3.4977686e+00
   3.5111757e-02  -3.8550282e+00
   2.4471742e-02  -4.0388365e+00
   1.5708419e-02  -4.2981263e+00
   8.8563746e-03  -4.5074164e+00
   3.9426493e-03  -4.0907974e+00
   9.8663579e-04  -3.0238505e+00
   0.0000000e+00  -2.1842361e+00
   9.8663579e-04  -1.3132834e+00
   3.9426493e-03  -2.1804363e-01
   8.8563746e-03   6.0113967e-01
   1.5708419e-02   9.1842996e-01
   2.4471742e-02   9.9714202e-01
   3.5111757e-02   9.8523415e-01
   4.7586474e-02   9.3650302e-01
   6.1846660e-02   8.7411901e-01
   7.7836037e-02   8.0328353e-01
   9.5491503e-02   7.3764597e-01
   1.1474338e-01   6.8048610e-01
   1.3551569e-01   6.2234119e-01
   1.5772645e-01   5.6573651e-01
   1.8128801e-01   5.1932175e-01
   2.0610737e-01   4.7450054e-01
   2.3208660e-01   4.3108277e-01
   2.5912316e-01   3.9363832e-01
   2.8711035e-01   3.6313279e-01
   3.1593772e-01   3.3440574e-01
   3.4549150e-01   3.0660631e-01
   3.7565506e-01   2.8078959e-01
   4.0630934e-01   2.5699739e-01
   4.3733338e-01   2.3489594e-01
   4.6860474e-01   2.1358140e-01
   5.0000000e-01   1.9298303e-01
   5.3139526e-01   1.7682600e-01
   5.6266662e-01   1.8112058e-01
   5.9369066e-01   1.9738832e-01
   6.2434494e-01   2.2730817e-01
   6.5450850e-01   2.5713076e-01
   6.8406228e-01   2.8781743e-01
   7.1288965e-01   3.1343270e-01
   7.4087684e-01   3.5531897e-01
   7.6791340e-01   3.7140787e-01
   7.9389263e-01   4.1369776e-01
   8.1871199e-01   4.3619429e-01
   8.4227355e-01   4.5324889e-01
   8.6448431e-01   4.7276037e-01
   8.8525662e-01   4.8942425e-01
   9.0450850e-01   4.9512756e-01
   9.2216396e-01   4.9115984e-01
   9.3815334e-01   4.8857962e-01
   9.5241353e-01   4.9557361e-01
   9.6488824e-01   4.7805788e-01
   9.7552826e-01   4.1941513e-01
   9.8429158e-01   3.1281016e-01
   9.9114363e-01   1.4224782e-01
   9.9605735e-01   2.6822925e-01
   9.9901336e-01   5.4273545e-01
   1.0000000e+00   6.3201715e-01
