   1.0000000e+00   4.4816796e-01
   9.9901336e-01   4.1725211e-01
   9.9605735e-01   3.2636592e-01
   9.9114363e-01   2.5809688e-01
   9.8429158e-01   2.0580623e-01
   9.7552826e-01   1.6223673e-01
   9.6488824e-01   1.2358359e-01
   9.5241353e-01   8.7982241e-02
   9.3815334e-01   5.4453444e-02
   9.2216396e-01   2.2413262e-02
   9.0450850e-01  -8.5353272e-03
   8.8525662e-01  -3.8694109e-02
   8.6448431e-01  -6.8313536e-02
   8.4227355e-01  -9.7615844e-02
   8.1871199e-01  -1.2680812e-01
   7.9389263e-01  -1.5608994e-01
   7.6791340e-01  -1.8565760e-01
   7.4087684e-01  -2.1570634e-01
   7.1288965e-01  -2.4643093e-01
   6.8406228e-01  -2.7802547e-01
   6.5450850e-01  -3.1068249e-01
   6.2434494e-01  -3.4459184e-01
   5.9369066e-01  -3.7993963e-01
   5.6266662e-01  -4.1690739e-01
   5.3139526e-01  -4.5567195e-01
   5.0000000e-01  -4.9640600e-01
   4.6860474e-01  -5.3928011e-01
   4.3733338e-01  -5.8446619e-01
   4.0630934e-01  -6.3214321e-01
   3.7565506e-01  -6.8250558e-01
   3.4549150e-01  -7.3577508e-01
   3.1593772e-01  -7.9221723e-01
   2.8711035e-01  -8.5216333e-01
   2.5912316e-01  -9.1603986e-01
   2.3208660e-01  -9.8440742e-01
   2.0610737e-01  -1.0580122e+00
   1.8128801e-01  -1.1378546e+00
   1.5772645e-01  -1.2252802e+00
   1.3551569e-01  -1.3221034e+00
   1.1474338e-01  -1.4307733e+00
   9.5491503e-02  -1.5545981e+00
   7.7836037e-02  -1.6980376e+00
   6.1846660e-02  -1.8670539e+00
   4.7586474e-02  -2.0694114e+00
   3.5111757e-02  -2.3144862e+00
   2.4471742e-02  -2.6110247e+00
   1.5708419e-02  -2.9576651e+00
   8.8563746e-03  -3.3103583e+00
   3.9426493e-03  -3.4918199e+00
   9.8663579e-04  -3.0760327e+00
   0.0000000e+00  -1.7821510e+00
   9.8663579e-04  -2.9644128e-01
   3.9426493e-03   6.3276245e-01
   8.8563746e-03   9.6272294e-01
   1.5708419e-02   9.9023320e-01
   2.4471742e-02   9.0756526e-01
   3.5111757e-02   7.9593986e-01
   4.7586474e-02   6.8504319e-01
   6.1846660e-02   5.8448001e-01
   7.7836037e-02   4.9644712e-01
   9.5491503e-02   4.2054686e-01
   1.1474338e-01   3.5558877e-01
   1.3551569e-01   3.0024784e-01
   1.5772645e-01   2.5328680e-01
   1.8128801e-01   2.1361383e-01
   2.0610737e-01   1.8028134e-01
   2.3208660e-01   1.5246700e-01
   2.5912316e-01   1.2945263e-01
   2.8711035e-01   1.1060618e-01
   3.1593772e-01   9.5367982e-02
   3.4549150e-01   8.3240824e-02
   3.7565506e-01   7.3783199e-02
   4.0630934e-01   6.6604669e-02
   4.3733338e-01   6.1362693e-02
   4.6860474e-01   5.7760300e-02
   5.0000000e-01   5.5544176e-02
   5.3139526e-01   5.4502873e-02
   5.6266662e-01   5.4464949e-02
   5.9369066e-01   5.5296939e-02
   6.2434494e-01   5.6901113e-02
   6.5450850e-01   5.9213030e-02
   6.8406228e-01   6.2198933e-02
   7.1288965e-01   6.5853053e-02
   7.4087684e-01   7.0194946e-02
   7.6791340e-01   7.5267000e-02
   7.9389263e-01   8.1132319e-02
   8.1871199e-01   8.7873240e-02
   8.4227355e-01   9.5590851e-02
   8.6448431e-01   1.0440601e-01
   8.8525662e-01   1.1446263e-01
   9.0450850e-01   1.2593452e-01
   9.2216396e-01   1.3903818e-01
   9.3815334e-01   1.5405648e-01
   9.5241353e-01   1.7138468e-01
   9.6488824e-01   1.9162688e-01
   9.7552826e-01   2.1581273e-01
   9.8429158e-01   2.4589906e-01
   9.9114363e-01   2.8583365e-01
   9.9605735e-01   3.4305375e-01
   9.9901336e-01   4.2428695e-01
   1.0000000e+00   4.4816796e-01
