   1.0000000e+00   4.5074076e-01
   9.9902139e-01   4.2520953e-01
   9.9608919e-01   3.4142229e-01
   9.9121434e-01   2.6605263e-01
   9.8441504e-01   2.0088438e-01
   9.7571672e-01   1.4276153e-01
   9.6515196e-01   8.9369210e-02
   9.5276046e-01   3.9181314e-02
   9.3858893e-01  -8.7883119e-03
   9.2269094e-01  -5.5177706e-02
   9.0512681e-01  -1.0040626e-01
   8.8596341e-01  -1.4475904e-01
   8.6527395e-01  -1.8844044e-01
   8.4313777e-01  -2.3160787e-01
   8.1964003e-01  -2.7439281e-01
   7.9487146e-01  -3.1691395e-01
   7.6892800e-01  -3.5928519e-01
   7.4191047e-01  -4.0162049e-01
   7.1392420e-01  -4.4403684e-01
   6.8507864e-01  -4.8665634e-01
   6.5548692e-01  -5.2960860e-01
   6.2526549e-01  -5.7303469e-01
   5.9453361e-01  -6.1709477e-01
   5.6341297e-01  -6.6198315e-01
   5.3202714e-01  -7.0795840e-01
   5.0050117e-01  -7.5540752e-01
   4.6896104e-01  -8.0500749e-01
   4.3753319e-01  -8.5827565e-01
   4.0634394e-01  -9.2232253e-01
   3.7494100e-01  -9.8997061e-01
   3.4387254e-01  -1.0421133e+00
   3.1342504e-01  -1.0868020e+00
   2.8373603e-01  -1.1256266e+00
   2.5493999e-01  -1.1593045e+00
   2.2716738e-01  -1.1883091e+00
   2.0054348e-01  -1.2130620e+00
   1.7518744e-01  -1.2340161e+00
   1.5121138e-01  -1.2516981e+00
   1.2871950e-01  -1.2667296e+00
   1.0780749e-01  -1.2798280e+00
   8.8561964e-02  -1.2917775e+00
   7.1060075e-02  -1.3033398e+00
   5.5369332e-02  -1.3150355e+00
   4.1547513e-02  -1.3266248e+00
   2.9642720e-02  -1.3358689e+00
   1.9693547e-02  -1.3355284e+00
   1.1729315e-02  -1.3060553e+00
   5.7703593e-03  -1.1988363e+00
   1.8283336e-03  -9.0892846e-01
  -9.3497573e-05  -3.0384494e-01
   0.0000000e+00   4.7760042e-01
   2.0667691e-03   9.4395077e-01
   6.0569651e-03   9.7281062e-01
   1.1942390e-02   8.1330079e-01
   1.9687524e-02   6.4133884e-01
   2.9249937e-02   5.0480542e-01
   4.0580794e-02   4.0525056e-01
   5.3625435e-02   3.3471781e-01
   6.8323988e-02   2.8545170e-01
   8.4612000e-02   2.5156007e-01
   1.0242104e-01   2.2882379e-01
   1.2167926e-01   2.1424047e-01
   1.4231187e-01   2.0564224e-01
   1.6424152e-01   2.0142483e-01
   1.8738857e-01   2.0036453e-01
   2.1167127e-01   2.0149545e-01
   2.3700583e-01   2.0402543e-01
   2.6330633e-01   2.0727532e-01
   2.9048468e-01   2.1062873e-01
   3.1845040e-01   2.1347707e-01
   3.4711047e-01   2.1512003e-01
   3.7636911e-01   2.1444529e-01
   4.0627474e-01   2.0727933e-01
   4.3713358e-01   2.0113129e-01
   4.6824844e-01   1.9941114e-01
   4.9949883e-01   1.9917312e-01
   5.3076338e-01   1.9965317e-01
   5.6192027e-01   2.0047347e-01
   5.9284770e-01   2.0140641e-01
   6.2342440e-01   2.0231071e-01
   6.5353007e-01   2.0310493e-01
   6.8304592e-01   2.0375304e-01
   7.1185509e-01   2.0425534e-01
   7.3984321e-01   2.0464238e-01
   7.6689880e-01   2.0497078e-01
   7.9291380e-01   2.0532019e-01
   8.1778396e-01   2.0579122e-01
   8.4140934e-01   2.0650427e-01
   8.6369468e-01   2.0759925e-01
   8.8454983e-01   2.0923643e-01
   9.0389018e-01   2.1159881e-01
   9.2163698e-01   2.1489759e-01
   9.3771775e-01   2.1938541e-01
   9.5206659e-01   2.2539225e-01
   9.6462453e-01   2.3342860e-01
   9.7533980e-01   2.4448110e-01
   9.8416812e-01   2.6080781e-01
   9.9107291e-01   2.8775948e-01
   9.9602551e-01   3.3659079e-01
   9.9900534e-01   4.2228427e-01
   1.0000000e+00   4.5074076e-01
