0,0.0063287
0.0051467,0.11311
0.010293,0.037353
0.01544,0.020037
0.020587,0.012559
0.025734,0.0085343
0.03088,0.006268
0.036027,0.0049596
0.041174,0.0041311
0.046321,0.0035729
0.051467,0.0031757
0.056614,0.002883
0.061761,0.002655
0.066908,0.0024736
0.072054,0.0023247
0.077201,0.0022006
0.082348,0.0020951
0.087494,0.0020034
0.092641,0.0019229
0.097788,0.0018513
0.10293,0.0017869
0.10808,0.0017285
0.11323,0.0016751
0.11837,0.0016259
0.12352,0.0015801
0.12867,0.0015374
0.13382,0.0014974
0.13896,0.0014596
0.14411,0.0014238
0.14926,0.0013897
0.1544,0.0013571
0.15955,0.001326
0.1647,0.0012961
0.16984,0.0012672
0.17499,0.0012393
0.18014,0.0012124
0.18528,0.0011862
0.19043,0.0011607
0.19558,0.0011358
0.20072,0.0011115
0.20587,0.0010878
0.21102,0.0010645
0.21616,0.0010417
0.22131,0.0010192
0.22646,0.00099709
0.2316,0.00097527
0.23675,0.00095371
0.2419,0.00093238
0.24704,0.00091125
0.25219,0.00089029
0.25734,0.00086948
0.26248,0.00084879
0.26763,0.00082817
0.27278,0.00080758
0.27792,0.00078699
0.28307,0.00076635
0.28822,0.00074564
0.29336,0.0007248
0.29851,0.00070384
0.30366,0.00068275
0.3088,0.00066152
0.31395,0.00064011
0.3191,0.00061848
0.32424,0.00059655
0.32939,0.00057403
0.33454,0.00055058
0.33968,0.00052602
0.34483,0.00050014
0.34998,0.00047273
0.35512,0.00044371
0.36027,0.00041362
0.36542,0.00038299
0.37056,0.00035177
0.37571,0.0003198
0.38086,0.0025247
0.38601,0.0028507
0.39115,0.0030679
0.3963,0.0032213
0.40145,0.0033328
0.40659,0.0034148
0.41174,0.0034751
0.41689,0.0035187
0.42203,0.0035495
0.42718,0.0035609
0.43233,0.0035841
0.43747,0.0035992
0.44262,0.0036081
0.44777,0.0036125
0.45291,0.0036137
0.45806,0.0036125
0.46321,0.0036094
0.46835,0.0036052
0.4735,0.0036
0.47865,0.0035944
0.48379,0.0035885
0.48894,0.0035824
0.49409,0.0035759
0.49923,0.003569
0.50438,0.0035615
0.50953,0.0035534
0.51467,0.0035447
0.51982,0.0035354
0.52497,0.0035255
0.53011,0.0035152
0.53526,0.0035046
0.54041,0.0034937
0.54555,0.0034826
0.5507,0.0034714
0.55585,0.0034599
0.56099,0.0034483
0.56614,0.0034366
0.57129,0.0034247
0.57643,0.0034126
0.58158,0.0034005
0.58673,0.0033882
0.59187,0.0033758
0.59702,0.0033633
0.60217,0.0033507
0.60731,0.003338
0.61246,0.0033253
0.61761,0.0033125
0.62275,0.0032996
0.6279,0.0032866
0.63305,0.0032736
0.63819,0.0032605
0.64334,0.0032473
0.64849,0.0032341
0.65364,0.0032208
0.65878,0.0032074
0.66393,0.0031939
0.66908,0.0031803
0.67422,0.0031667
0.67937,0.003153
0.68452,0.0031392
0.68966,0.0031252
0.69481,0.0031112
0.69996,0.0030971
0.7051,0.0030829
0.71025,0.0030686
0.7154,0.0030541
0.72054,0.0030395
0.72569,0.0030248
0.73084,0.00301
0.73598,0.002995
0.74113,0.0029798
0.74628,0.0029645
0.75142,0.0029489
0.75657,0.0029333
0.76172,0.0029174
0.76686,0.0029013
0.77201,0.0028849
0.77716,0.0028684
0.7823,0.0028516
0.78745,0.0028345
0.7926,0.0028172
0.79774,0.0027995
0.80289,0.0027816
0.80804,0.0027633
0.81318,0.0027447
0.81833,0.0027257
0.82348,0.0027064
0.82862,0.0026866
0.83377,0.0026663
0.83892,0.0026456
0.84406,0.0026244
0.84921,0.0026026
0.85436,0.0025803
0.8595,0.0025574
0.86465,0.0025338
0.8698,0.0025095
0.87494,0.0024994
0.88009,0.0024775
0.88524,0.0024549
0.89038,0.0024317
0.89553,0.0024077
0.90068,0.0023829
0.90583,0.0023572
0.91097,0.0023306
0.91612,0.002303
0.92127,0.0022743
0.92641,0.0022444
0.93156,0.0022131
0.93671,0.0021803
0.94185,0.002146
0.947,0.0021098
0.95215,0.0020715
0.95729,0.002031
0.96244,0.0019878
0.96759,0.0019417
0.97273,0.0018921
0.97788,0.0018385
0.98303,0.0017801
0.98817,0.0017159
0.99332,0.0016447
0.99847,0.0015649
1.0036,0.001474
1.0088,0.001368
1.0139,0.0012403
1.0191,0.0010813
1.0242,0.00087403
1.0293,0.0005829
