0,0.012978
0.0049217,0.031434
0.0098434,0.01437
0.014765,0.0078058
0.019687,0.0051236
0.024608,0.0045982
0.02953,0.0039754
0.034452,0.0033681
0.039373,0.0029784
0.044295,0.0027243
0.049217,0.0025274
0.054139,0.0023689
0.05906,0.0022358
0.063982,0.0021211
0.068904,0.00202
0.073825,0.001928
0.078747,0.0018428
0.083669,0.0017638
0.08859,0.0016912
0.093512,0.0016249
0.098434,0.0015644
0.10336,0.001509
0.10828,0.0014582
0.1132,0.0014116
0.11812,0.001369
0.12304,0.0013302
0.12796,0.0012949
0.13289,0.001263
0.13781,0.0012343
0.14273,0.0012078
0.14765,0.0011822
0.15257,0.0011572
0.15749,0.0011325
0.16242,0.0011084
0.16734,0.0010852
0.17226,0.0010634
0.17718,0.001043
0.1821,0.0010238
0.18702,0.0010059
0.19195,0.000989
0.19687,0.00097314
0.20179,0.00095825
0.20671,0.00094431
0.21163,0.00093119
0.21655,0.00091861
0.22148,0.00090643
0.2264,0.00089462
0.23132,0.00088314
0.23624,0.00087194
0.24116,0.00086095
0.24608,0.0008501
0.25101,0.00083937
0.25593,0.00082871
0.26085,0.00081812
0.26577,0.00080761
0.27069,0.00079721
0.27561,0.00078694
0.28054,0.00077677
0.28546,0.00076669
0.29038,0.00075674
0.2953,0.00074722
0.30022,0.00073842
0.30514,0.00073041
0.31007,0.00072322
0.31499,0.00071685
0.31991,0.00071117
0.32483,0.00070558
0.32975,0.00069959
0.33467,0.00069308
0.3396,0.00068602
0.34452,0.00067839
0.34944,0.00067028
0.35436,0.00066214
0.35928,0.00065439
0.3642,0.0006471
0.36913,0.00064029
0.37405,0.00063396
0.37897,0.00062812
0.38389,0.0006228
0.38881,0.00061803
0.39373,0.00061382
0.39866,0.00061018
0.40358,0.00060712
0.4085,0.00060462
0.41342,0.00060241
0.41834,0.00060008
0.42326,0.0005975
0.42819,0.00059464
0.43311,0.00059149
0.43803,0.00058805
0.44295,0.00058438
0.44787,0.00058069
0.4528,0.00057709
0.45772,0.00057359
0.46264,0.00057018
0.46756,0.00056688
0.47248,0.00056378
0.4774,0.0005614
0.48233,0.00056022
0.48725,0.00056035
0.49217,0.00056182
0.49709,0.00056462
0.50201,0.00056875
0.50693,0.00057378
0.51186,0.00057907
0.51678,0.00058436
0.5217,0.00058964
0.52662,0.00059489
0.53154,0.00060011
0.53646,0.00060513
0.54139,0.00060949
0.54631,0.00061289
0.55123,0.00061529
0.55615,0.00061666
0.56107,0.00061701
0.56599,0.00061644
0.57092,0.00061562
0.57584,0.00061528
0.58076,0.0006156
0.58568,0.0006166
0.5906,0.00061826
0.59552,0.00062059
0.60045,0.00062348
0.60537,0.00062678
0.61029,0.0006304
0.61521,0.00063435
0.62013,0.00063861
0.62505,0.0006432
0.62998,0.00064802
0.6349,0.00065293
0.63982,0.00065782
0.64474,0.00066269
0.64966,0.00066754
0.65458,0.00067236
0.65951,0.00067711
0.66443,0.00068168
0.66935,0.00068601
0.67427,0.00069008
0.67919,0.00069389
0.68411,0.00069745
0.68904,0.00070067
0.69396,0.00070333
0.69888,0.00070528
0.7038,0.0007065
0.70872,0.000707
0.71364,0.00070677
0.71857,0.00070611
0.72349,0.00070563
0.72841,0.00070568
0.73333,0.00070629
0.73825,0.00070746
0.74317,0.00070921
0.7481,0.00071182
0.75302,0.00071569
0.75794,0.00072096
0.76286,0.00072758
0.76778,0.00073554
0.7727,0.00074446
0.77763,0.00075334
0.78255,0.00076143
0.78747,0.00076866
0.79239,0.00077505
0.79731,0.00078075
0.80223,0.00078652
0.80716,0.00079315
0.81208,0.00080079
0.817,0.00080941
0.82192,0.00081893
0.82684,0.00082903
0.83176,0.00083934
0.83669,0.00084978
0.84161,0.00086032
0.84653,0.00087095
0.85145,0.00088165
0.85637,0.0008924
0.86129,0.0009032
0.86622,0.00091402
0.87114,0.00092489
0.87606,0.00093587
0.88098,0.00094697
0.8859,0.00095816
0.89083,0.00096944
0.89575,0.00098084
0.90067,0.00099235
0.90559,0.001004
0.91051,0.0010157
0.91543,0.0010279
0.92036,0.0010405
0.92528,0.0010532
0.9302,0.001064
0.93512,0.0010704
0.94004,0.0010719
0.94496,0.0010687
0.94989,0.0010606
0.95481,0.0010476
0.95973,0.0010293
0.96465,0.0010055
0.96957,0.00097245
0.97449,0.00091532
0.97942,0.00079932
0.98434,0.00062721
