   1.0000000e+00   4.5355639e-01
   9.9901336e-01   4.2192904e-01
   9.9605735e-01   3.3053092e-01
   9.9114363e-01   2.6131616e-01
   9.8429158e-01   2.0772044e-01
   9.7552826e-01   1.6258069e-01
   9.6488824e-01   1.2214770e-01
   9.5241353e-01   8.4586454e-02
   9.3815334e-01   4.8932558e-02
   9.2216396e-01   1.4608556e-02
   9.0450850e-01  -1.8781301e-02
   8.8525662e-01  -5.1541217e-02
   8.6448431e-01  -8.3927092e-02
   8.4227355e-01  -1.1616940e-01
   8.1871199e-01  -1.4848630e-01
   7.9389263e-01  -1.8109135e-01
   7.6791340e-01  -2.1419810e-01
   7.4087684e-01  -2.4802248e-01
   7.1288965e-01  -2.8278383e-01
   6.8406228e-01  -3.1870508e-01
   6.5450850e-01  -3.5601228e-01
   6.2434494e-01  -3.9493409e-01
   5.9369066e-01  -4.3570128e-01
   5.6266662e-01  -4.7854674e-01
   5.3139526e-01  -5.2370625e-01
   5.0000000e-01  -5.7142032e-01
   4.6860474e-01  -6.2193772e-01
   4.3733338e-01  -6.7552100e-01
   4.0630934e-01  -7.3245492e-01
   3.7565506e-01  -7.9305842e-01
   3.4549150e-01  -8.5770141e-01
   3.1593772e-01  -9.2682772e-01
   2.8711035e-01  -1.0009862e+00
   2.5912316e-01  -1.0808728e+00
   2.3208660e-01  -1.1673868e+00
   2.0610737e-01  -1.2617072e+00
   1.8128801e-01  -1.3653972e+00
   1.5772645e-01  -1.4805468e+00
   1.3551569e-01  -1.6099728e+00
   1.1474338e-01  -1.7575008e+00
   9.5491503e-02  -1.9283659e+00
   7.7836037e-02  -2.1297814e+00
   6.1846660e-02  -2.3717225e+00
   4.7586474e-02  -2.6679055e+00
   3.5111757e-02  -3.0366075e+00
   2.4471742e-02  -3.4996657e+00
   1.5708419e-02  -4.0732273e+00
   8.8563746e-03  -4.7280486e+00
   3.9426493e-03  -5.2609141e+00
   9.8663579e-04  -5.0739629e+00
   0.0000000e+00  -3.5841270e+00
   9.8663579e-04  -1.5234741e+00
   3.9426493e-03   7.5881093e-03
   8.8563746e-03   7.3013750e-01
   1.5708419e-02   9.6958893e-01
   2.4471742e-02   9.9477699e-01
   3.5111757e-02   9.3647036e-01
   4.7586474e-02   8.5047499e-01
   6.1846660e-02   7.5972463e-01
   7.7836037e-02   6.7332610e-01
   9.5491503e-02   5.9456969e-01
   1.1474338e-01   5.2429454e-01
   1.3551569e-01   4.6232457e-01
   1.5772645e-01   4.0808895e-01
   1.8128801e-01   3.6089014e-01
   2.0610737e-01   3.2001714e-01
   2.3208660e-01   2.8479067e-01
   2.5912316e-01   2.5457865e-01
   2.8711035e-01   2.2879969e-01
   3.1593772e-01   2.0692214e-01
   3.4549150e-01   1.8846199e-01
   3.7565506e-01   1.7298098e-01
   4.0630934e-01   1.6008508e-01
   4.3733338e-01   1.4942335e-01
   4.6860474e-01   1.4068707e-01
   5.0000000e-01   1.3360881e-01
   5.3139526e-01   1.2796147e-01
   5.6266662e-01   1.2355694e-01
   5.9369066e-01   1.2024466e-01
   6.2434494e-01   1.1790972e-01
   6.5450850e-01   1.1647079e-01
   6.8406228e-01   1.1587784e-01
   7.1288965e-01   1.1610961e-01
   7.4087684e-01   1.1717123e-01
   7.6791340e-01   1.1909185e-01
   7.9389263e-01   1.2192259e-01
   8.1871199e-01   1.2573522e-01
   8.4227355e-01   1.3062162e-01
   8.6448431e-01   1.3669484e-01
   8.8525662e-01   1.4409231e-01
   9.0450850e-01   1.5298268e-01
   9.2216396e-01   1.6357846e-01
   9.3815334e-01   1.7615970e-01
   9.5241353e-01   1.9111989e-01
   9.6488824e-01   2.0906225e-01
   9.7552826e-01   2.3101557e-01
   9.8429158e-01   2.5893270e-01
   9.9114363e-01   2.9674550e-01
   9.9605735e-01   3.5184698e-01
   9.9901336e-01   4.3091494e-01
   1.0000000e+00   4.5355639e-01
